timestamp,visitorid,event,itemid,transactionid
1433358814922,1275306,view,19752,
1433365794664,777518,view,118199,
1433366576740,518467,view,135091,
1433367337284,1032324,view,372397,
1433365774170,940608,view,351913,
1433368433657,833253,view,1956,
1433364940654,95405,view,132594,
1433368296908,833253,view,121634,
1433362745486,127431,view,345867,
1433364594474,314964,view,339411,
1433362131267,137378,view,446258,
1433361191859,255393,view,20740,
1433363431178,15511,view,109616,
1433364000065,38015,view,336923,
1433346671554,57905,view,338395,
1433346151368,390301,view,171785,
1433347994734,731076,view,26835,
1433347466760,1161163,view,52888,
1433347467589,1165617,view,165676,
1433346852768,303877,view,246226,
1433381748534,685906,view,104540,
1433381176767,438441,view,157705,
1433380786433,245293,view,63681,
1433381274897,558458,view,31557,
1433381581684,989527,view,139346,
1433469972714,1394119,view,318420,
1433472774105,791149,view,32843,
1433471625954,776578,view,117470,
1433451413214,977027,view,19456,
1433452093691,1296963,view,202981,
1433452814958,752338,view,253567,
1433452420943,657180,view,20428,
1433451388321,904351,view,114556,
1433454902743,1008998,view,363007,
1433453556156,1093035,view,209593,
1433438296596,886981,view,20633,
1433439115380,892355,view,397692,
1433438310257,530033,view,387652,
1433439044514,886981,view,316098,
1433438371398,1294176,view,103860,
1433436443158,281843,view,243949,
1433437211063,1056027,view,12765,
1433439145554,655335,view,32843,
1433462793044,1075481,view,39421,
1433459807703,945515,view,235771,
1433462861391,1301845,view,343580,
1433463326099,329065,view,234119,
1433462823674,1075481,view,339976,
1433460044317,915523,view,226628,
1433478777188,806861,view,345405,
1433479139361,470456,view,216008,
1433481208547,9354,view,361337,
1433478979616,470456,view,216008,
1433482598138,842748,view,296889,
1433481135981,1154137,view,336121,
1433480106230,762515,view,256146,
1433442669807,219961,view,309557,
1433442977566,371257,view,293493,
1433440340200,219961,view,309557,
1433442236767,1093035,view,245577,
1433440987545,705878,view,200793,
1433441658501,977027,view,19456,
1433442155712,568763,view,10503,
1433442081597,459551,view,244683,
1433442299434,593679,view,165724,
1433443103262,249267,view,342004,
1433442955914,249267,view,342004,
1433419929474,1172198,view,414460,
1433400493334,491323,view,440248,
1433399208613,783276,view,276729,
1433401147296,821614,view,145497,
1433414833302,1119116,view,290999,
1433416769420,378808,view,413644,
1433405008134,1072232,view,32843,
1433414222588,571126,view,388296,
1433430318605,1116716,view,271151,
1433425109408,871235,view,27897,
1433426207667,290893,view,430845,
1433430091438,1086719,view,440248,
1433430669408,399581,view,2836,
1433429682780,1393572,view,429928,
1433428942727,1075763,view,446377,
1433474381949,1334582,view,54065,
1433476571130,278349,view,440248,
1433477256678,523034,view,319517,
1433475013443,652570,view,300477,
1433478638508,1352405,view,293339,
1433444149614,530033,view,387652,
1433445159415,167489,view,374554,
1433444842842,510037,view,84822,
1433444072803,1392273,view,250252,
1433444637224,530033,view,387652,
1433444434188,838211,view,34408,
1433444339714,838211,view,34408,
1433446231609,77428,view,202590,
1433458925132,535596,view,127995,
1433456251690,366643,view,395225,
1433456364955,607077,view,295785,
1433456066052,166283,view,459340,
1433458054505,438441,view,377133,
1433457824327,278349,view,271151,
1433458122447,88841,view,37068,
1433459090061,1273052,view,400306,
1433458311002,530033,view,460553,
1433457306480,23401,view,32843,
1433458758266,783276,view,276729,
1433458504245,1165737,view,127303,
1433459060409,860206,view,335041,
1433458918476,30163,view,2861,
1433449480566,876575,view,450404,
1433450098017,598130,view,8853,
1433447841563,926322,view,296824,
1433449954553,530033,view,216008,
1433450061499,598130,view,189563,
1433448437922,641040,view,354520,
1433432367252,530033,view,334477,
1433433085865,833253,view,100327,
1433432994084,1156908,view,69177,
1433432184291,371257,view,189847,
1433432132414,1069222,view,283492,
1433433394436,894747,view,91126,
1433432950357,833253,view,215645,
1433431750167,103705,view,220558,
1433432357796,1171176,view,356129,
1433466608907,379058,view,253156,
1433469085921,267895,view,395225,
1433467230202,1050617,view,12527,
1433466727137,379058,view,253156,
1433466515251,379058,view,253156,
1433466768236,185891,view,453646,
1433466556852,185891,view,453646,
1433471858035,576462,view,86532,
1433470515399,256367,view,248679,
1433452190753,969832,view,123188,
1433454733804,519385,view,384187,
1433453893208,177095,view,235114,
1433452049934,1038582,view,378045,
1433453815621,678141,view,197635,
1433454845885,1008998,view,389135,
1433453038843,278349,view,227949,
1433454223218,530033,view,286731,
1433463463808,376913,view,345944,
1433463566677,1161507,view,409253,
1433461372051,429628,view,127861,
1433459075370,1273052,view,400306,
1433456198765,980766,view,461180,
1433457218831,38015,view,294253,
1433457260223,1094579,view,182067,
1433458340168,962933,view,172004,
1433455239255,1093035,view,460188,
1433458822705,915523,view,226628,
1433456024165,646921,view,126606,
1433397763797,23049,view,247633,
1433400681361,491323,view,247483,
1433398615849,813507,view,261238,
1433406343965,727541,view,168823,
1433398025690,726138,view,112218,
1433400041497,516605,view,340194,
1433400858113,1175225,view,381941,
1433404040661,387234,view,189926,
1433397616775,1252867,view,188418,
1433398256831,1322326,view,118377,
1433482903507,1336635,view,104540,
1433482646679,309081,view,225069,
1433481014315,1154137,view,395225,
1433482183391,681555,view,207921,
1433483579634,1149044,view,373421,
1433480212951,1331586,view,455580,
1433438233821,911218,view,135091,
1433438912602,886981,view,316098,
1433438090439,438441,view,259405,
1433437045717,838211,view,322926,
1433436970904,771810,view,303729,
1433424348220,1370691,view,17607,
1433422688029,409144,view,17567,
1433425978946,776534,view,387636,
1433425861153,776534,view,20388,
1433476049143,729533,view,211581,
1433474735950,808229,view,455580,
1433476357705,1362665,view,294253,
1433477063155,1400691,view,11504,
1433474365463,379058,view,253156,
1433478471646,567367,view,301324,
1433444783275,1094579,view,32843,
1433445612013,696957,view,462980,
1433447307953,1115648,view,219512,
1433445139429,166173,view,112277,
1433445975222,134888,view,354721,
1433446975161,926322,view,296824,
1433445275049,1380494,view,228392,
1433446253504,825548,view,312728,
1433447012946,641040,view,44674,
1433442273902,593679,view,165724,
1433441207603,724147,view,364727,
1433443017804,827077,view,55026,
1433441876911,1093035,view,245577,
1433442987507,371257,view,374178,
1433440805306,546086,view,312728,
1433441042581,1210904,view,331517,
1433443163404,1034165,view,393615,
1433442304341,530033,view,460553,
1433442130320,568763,view,10503,
1433443367517,892355,view,460553,
1433450177323,15511,view,109616,
1433449647817,1170079,view,124193,
1433449802454,530033,view,216008,
1433449892760,774103,view,63935,
1433449114088,438441,view,172004,
1433431490135,1317721,view,67013,
1433432206159,371257,view,436195,
1433434475121,802334,view,428556,
1433434498793,1107120,view,350403,
1433432073189,371257,view,460904,
1433434232030,666049,view,450404,
1433434518481,1092829,view,163350,
1433431030272,1317721,view,208880,
1433467497581,1245454,view,306823,
1433466406530,427377,view,49384,
1433466170839,379058,view,253156,
1433469029207,739175,view,114754,
1433464727737,792212,view,148560,
1433467933744,370723,view,442131,
1433469847133,1394372,view,53516,
1433472179688,1019807,view,330981,
1433470513364,962631,view,15648,
1433453703087,1093035,view,209593,
1433452578682,203203,view,292508,
1433453705188,575059,view,290999,
1433454287475,530033,view,321577,
1433452301798,582600,view,182067,
1433453637805,998545,view,286731,
1433452607254,582600,view,2785,
1433453914715,95405,view,458560,
1433453568252,196128,view,321577,
1433463409348,784816,view,238470,
1433461042754,366643,view,58421,
1433462089359,1051979,view,295410,
1433459534401,705078,view,241376,
1433462020529,915523,view,226628,
1433444096976,896066,view,177935,
1433443915367,1392273,view,250252,
1433445854202,189240,view,345867,
1433446743982,672785,view,227869,
1433479934791,950703,view,242910,
1433442740842,438441,view,286731,
1433441731943,1291995,view,388852,
1433440072942,455242,view,428257,
1433443055055,249267,view,342004,
1433441981972,836044,view,29741,
1433406336095,727541,view,168823,
1433415413408,130999,view,446377,
1433398136315,521341,view,91708,
1433404399724,1072232,view,32843,
1433430814166,1317721,view,372593,
1433425963476,776534,view,20388,
1433426276747,290893,view,430845,
1433426979167,776534,view,387636,
1433428819183,632827,view,14063,
1433429213570,316213,view,430845,
1433429606421,981402,view,142080,
1433425737731,290893,view,430845,
1433430738810,836044,view,29741,
1433430504304,981402,view,339273,
1433447654814,819396,view,357541,
1433449390178,1170079,view,363210,
1433449820787,143063,view,127784,
1433449436389,171721,view,205139,
1433447845747,819396,view,357541,
1433464213170,263168,view,321577,
1433466525077,371257,view,453646,
1433466751305,379058,view,253156,
1433465913744,290893,view,430845,
1433465448831,700952,view,392895,
1433466271565,379058,view,253156,
1433464889930,724147,view,162337,
1433466309951,370723,view,442131,
1433466473005,1076842,view,227781,
1433467543241,718286,view,103952,
1433456368117,379058,view,253156,
1433456575741,607077,view,295785,
1433456844473,139850,view,381107,
1433458128089,256367,view,248679,
1433457612331,1225177,view,12765,
1433457889425,180690,view,460553,
1433438269673,716510,view,95426,
1433439550725,494253,view,442131,
1433438189465,429628,view,307458,
1433435911142,1317721,view,50794,
1433437983890,530033,view,138546,
1433437093320,371257,view,155574,
1433437074429,838211,view,170498,
1433438328989,429628,view,307458,
1433439491349,172006,view,67329,
1433476264586,741671,view,127784,
1433476075714,729533,view,211581,
1433474414579,474052,view,173404,
1433474455876,474052,view,173404,
1433431559694,59618,view,463481,
1433434690572,1092829,view,163350,
1433433431660,833253,view,215645,
1433433844694,666046,view,216225,
1433434736784,85734,view,394678,
1433431692266,59618,view,463481,
1433433060270,833253,view,255178,
1433432363364,530033,view,334477,
1433432661114,833253,view,444918,
1433433874638,672379,view,457843,
1433434449882,666049,view,450404,
1433435013458,1317721,view,180142,
1433432360686,530033,view,334477,
1433470637073,892355,view,195553,
1433472802086,384539,view,170606,
1433469504752,869964,view,289844,
1433473580270,1085185,view,361253,
1433470551501,741671,view,42874,
1433470563383,1394119,view,456549,
1433469745449,553273,view,260217,
1433451965899,752338,view,253567,
1433453697289,1200805,view,343029,
1433454324771,542978,view,5191,
1433452481587,437919,view,146448,
1433453609858,998545,view,286731,
1433452942024,1188717,view,291869,
1433452750452,861680,view,95446,
1433454220177,530033,view,286731,
1433454338141,50469,view,227781,
1433481591232,193735,view,265644,
1433480968145,1154137,view,390247,
1433479055833,1134921,view,278071,
1433481011873,586819,view,358393,
1433475352163,381356,view,31249,
1433477524765,523034,view,319517,
1433475897403,465600,view,367372,
1433478175142,776534,view,20388,
1433476838059,278349,view,295785,
1433478225516,776534,view,20388,
1433476633853,925873,view,264521,
1433475909533,276649,view,496,
1433460267320,180690,view,460553,
1433460624239,103239,view,210038,
1433464057369,626937,view,146630,
1433441991527,371257,view,135609,
1433441849760,166173,view,112277,
1433441718881,1210904,view,398756,
1433442835469,838840,view,445308,
1433440186179,219961,view,309557,
1433441831474,371257,view,227781,
1433439831000,741172,view,218385,
1433440432626,219961,view,309557,
1433435743837,142581,view,200537,
1433438709839,892355,view,446522,
1433437129187,771810,view,303729,
1433437858896,1058681,view,196797,
1433438830660,530033,view,261234,
1433438817602,904154,view,167672,
1433439131028,530033,view,271151,
1433430854879,186311,view,26228,
1433429744388,614908,view,197146,
1433430940475,1138470,view,284654,
1433428486686,162865,view,19572,
1433426350738,290893,view,430845,
1433426118601,776534,view,20388,
1433448191871,147109,view,162447,
1433448392859,641040,view,210585,
1433448859790,1093035,view,328842,
1433449542582,215339,view,85758,
1433444344546,1033814,view,163783,
1433444302045,838211,view,322926,
1433447322975,530033,view,322600,
1433445644405,651173,view,1879,
1433446729597,672785,view,227869,
1433447219626,512711,view,31249,
1433446423961,77428,view,202590,
1433444006821,1183953,view,408333,
1433445230540,268979,view,257550,
1433445865505,189240,view,345867,
1433447292599,530033,view,322600,
1433459044751,626937,view,146630,
1433456595071,784816,view,238470,
1433456578523,177095,view,32843,
1433456327210,354785,view,162447,
1433456611272,366643,view,58421,
1433456853265,366643,view,58421,
1433457170880,1094579,view,345944,
1433458087286,1094579,view,182067,
1433458301639,530033,view,460553,
1433458448746,264713,view,347311,
1433456869358,730800,view,331920,
1433459334421,1333630,view,195553,
1433458730179,779119,view,345944,
1433397617244,1252867,view,188418,
1433416924722,580290,view,322341,
1433414649223,1119116,view,290999,
1433409172631,1086719,view,440248,
1433398649142,813507,view,294156,
1433409832019,898078,view,63935,
1433416541989,130999,view,446377,
1433400383113,399581,view,2836,
1433398017739,554730,view,432499,
1433409489413,898078,view,452711,
1433421700274,409144,view,17567,
1433434665500,1100362,view,259838,
1433435308740,503857,view,130047,
1433431465488,402700,view,383017,
1433432412601,530033,view,334477,
1433435619218,438441,view,335041,
1433466709436,379058,view,253156,
1433466129104,618096,view,101645,
1433467823125,1099913,view,20388,
1433467730583,576462,view,112203,
1433468947978,739175,view,114754,
1433467822659,576462,view,105334,
1433470974423,307102,view,345944,
1433470852276,957594,view,397765,
1433473504190,1314302,view,189926,
1433470532881,842748,view,296889,
1433473048485,851910,view,100222,
1433452590236,582600,view,257550,
1433452898948,998545,view,286731,
1433453599967,1197352,view,209593,
1433451628931,415067,view,277489,
1433451945936,807827,view,32843,
1433452832608,998545,view,286731,
1433454304064,1197352,view,299346,
1433453514869,575059,view,290999,
1433453305775,998545,view,286731,
1433451537123,415067,view,277489,
1433453485567,575059,view,442131,
1433479151658,470456,view,216008,
1433480609245,586819,view,288629,
1433481136285,428880,view,212742,
1433481066479,407418,view,31249,
1433483207884,379058,view,138915,
1433442149839,568763,view,278028,
1433442191477,371257,view,212995,
1433441442479,455242,view,460553,
1433439843899,155978,view,212767,
1433443118852,1325780,view,152626,
1433442730624,861571,view,188830,
1433439871029,455242,view,460553,
1433428587550,162865,view,19572,
1433429282485,1116716,view,271151,
1433429100845,30163,view,2861,
1433426136074,290893,view,430845,
1433426141854,776534,view,387636,
1433426146471,776534,view,20388,
1433429839452,1116716,view,271151,
1433426977479,776534,view,20388,
1433429684761,1393572,view,425260,
1433422834132,409144,view,17567,
1433460038081,535596,view,127995,
1433460798693,624615,view,174778,
1433460249217,626937,view,146630,
1433459595858,530033,view,381603,
1433461289319,429628,view,127861,
1433463174441,620012,view,297377,
1433459890638,915523,view,226628,
1433460671303,30163,view,2861,
1433409405118,898078,view,452711,
1433407724616,724614,view,193905,
1433406228575,870477,view,442001,
1433438153194,429628,view,307458,
1433438069321,716510,view,95426,
1433436999185,892355,view,89323,
1433439165896,395549,view,178274,
1433437901644,434616,view,200537,
1433437010700,892355,view,388800,
1433438093120,434616,view,200537,
1433438007723,530033,view,185957,
1433439132804,530033,view,271151,
1433475533131,726138,view,112218,
1433474234038,492529,view,24374,
1433476102728,729533,view,211581,
1433478192116,776534,view,20388,
1433475773774,276649,view,496,
1433447453004,166173,view,105430,
1433445265421,1312606,view,322341,
1433444572292,838211,view,91266,
1433443856698,166173,view,112277,
1433458008883,64846,view,302391,
1433455399682,1275759,view,226628,
1433456538186,105390,view,341197,
1433456960278,108972,view,345944,
1433455231322,177095,view,382860,
1433455835970,1275759,view,139419,
1433455749772,1275759,view,139419,
1433456965002,930658,view,386365,
1433455503303,1200805,view,343029,
1433458114551,845440,view,189902,
1433456230214,354785,view,156096,
1433458529971,202545,view,151982,
1433457066566,354642,view,82268,
1433449070457,530033,view,322600,
1433449133117,1271891,view,391648,
1433449334455,354785,view,181217,
1433432408417,530033,view,334477,
1433434804838,503857,view,460553,
1433432706490,256367,view,248679,
1433431004180,1116716,view,451501,
1433432338773,530033,view,334477,
1433434642978,1092829,view,163350,
1433431411262,103705,view,220558,
1433432512115,1171176,view,167534,
1433465334605,724147,view,162337,
1433466509265,427377,view,49384,
1433466516175,185891,view,453646,
1433467676106,1099913,view,20388,
1433469251963,1283310,view,197270,
1433464241100,313828,view,50467,
1433464479518,1161507,view,409253,
1433466612300,996645,view,309557,
1433466303728,1195996,view,286481,
1433469060487,702080,view,341197,
1433475575552,765229,view,31249,
1433475338121,1283310,view,197270,
1433478526978,64225,view,378045,
1433474489677,474052,view,173404,
1433478271626,776534,view,20388,
1433475163538,741671,view,440248,
1433452239593,180690,view,460553,
1433451931621,95405,view,106358,
1433452504632,1327144,view,290999,
1433454219293,203203,view,331862,
1433451598638,1128960,view,146448,
1433453136382,503857,view,202891,
1433452495207,437919,view,428257,
1433454114931,659276,view,161449,
1433453670556,1197352,view,209593,
1433451447143,415067,view,277489,
1433453804074,530033,view,286731,
1433437086539,858436,view,362464,
1433439236716,759144,view,368750,
1433438682293,305950,view,81421,
1433436760495,858436,view,362464,
1433436519107,732249,view,242548,
1433436076420,858436,view,362464,
1433437125325,371257,view,94041,
1433437672404,886981,view,20633,
1433437503885,666049,view,450404,
1433472047567,347393,view,372377,
1433473076705,534407,view,221550,
1433472849741,400887,view,351289,
1433473264177,574721,view,465426,
1433460107789,38015,view,303845,
1433460898023,553759,view,290999,
1433463477622,503857,view,169571,
1433461889200,1036853,view,104540,
1433463839556,329065,view,106646,
1433440595124,438441,view,366888,
1433441728475,666049,view,450404,
1433440512546,503857,view,369418,
1433442395689,478874,view,40830,
1433441898066,1089495,view,460553,
1433442258344,387301,view,256056,
1433439865091,155978,view,212767,
1433402410021,1265518,view,420022,
1433419169484,1083149,view,229766,
1433419149137,304321,view,102849,
1433430656062,1037769,view,205488,
1433429661664,1393572,view,242389,
1433425497045,901682,view,177695,
1433430169199,1116716,view,271151,
1433422868874,409144,view,17567,
1433430494893,1116716,view,271151,
1433425065337,1241310,view,392895,
1433424268056,23401,view,415781,
1433429422356,978362,view,104050,
1433426313148,290893,view,430845,
1433448942369,38873,view,163248,
1433450942031,1328677,view,194722,
1433448675468,206272,view,33864,
1433450461133,503857,view,297715,
1433447537078,641040,view,47232,
1433448710179,206272,view,33864,
1433449482232,171721,view,205139,
1433451103525,409324,view,301223,
1433445942503,717736,view,391728,
1433447390355,641040,view,16775,
1433446484505,672785,view,227869,
1433445255150,527699,view,439667,
1433446214544,396659,view,257346,
1433444569260,254685,view,195268,
1433446295149,468309,view,103026,
1433445560310,355355,view,37680,
1433444200801,530033,view,387652,
1433443711006,166173,view,112277,
1433456132574,50469,view,227781,
1433456282703,602489,view,188069,
1433457353540,258256,view,103973,
1433458304385,1028870,view,361052,
1433458318561,530033,view,460553,
1433455768968,1275759,view,226628,
1433458643010,1273052,view,400306,
1433455584133,519385,view,384187,
1433456878111,520636,view,222604,
1433458248339,278349,view,440248,
1433455278168,50469,view,227781,
1433455787124,1275759,view,139419,
1433481647548,193735,view,265644,
1433481097661,428880,view,212742,
1433433435973,497080,view,45765,
1433433425684,833253,view,255178,
1433432945022,503857,view,216271,
1433432754175,371257,view,362714,
1433432361785,530033,view,334477,
1433432212126,407882,view,427464,
1433432670752,1336659,view,278391,
1433432127281,666049,view,450404,
1433432176159,371257,view,286217,
1433464728248,256367,view,248679,
1433467030861,892355,view,425920,
1433469124868,869964,view,289844,
1433466169581,1099913,view,20388,
1433569643898,657378,view,2785,
1433569631475,1039483,view,281480,
1433527115514,559484,view,455938,
1433528628357,38015,view,460188,
1433529791095,1327144,view,218917,
1433527069464,1406417,view,428257,
1433529931539,1093035,view,188455,
1433552117084,870722,view,163610,
1433550596783,39743,view,257420,
1433548282456,1313381,view,324824,
1433549800388,607077,view,295785,
1433548250958,649511,view,2836,
1433549288505,841246,view,75994,
1433511601052,786360,view,37583,
1433515481240,710900,view,354151,
1433514869240,938230,view,406874,
1433509904038,253509,view,98078,
1433514672471,603083,view,439232,
1433517332807,1175719,view,380670,
1433515517503,710900,view,136208,
1433515058709,648218,view,143011,
1433514621448,726773,view,361213,
1433517239664,411824,view,100195,
1433537486610,884221,view,12765,
1433537808691,20291,view,276848,
1433536987983,229157,view,81916,
1433535455325,1386940,view,81916,
1433536192775,350566,view,130113,
1433538070290,95405,view,239564,
1433538612210,673990,view,69533,
1433537165917,538736,view,135609,
1433535932929,527307,view,372969,
1433538293957,256367,view,248679,
1433536719082,967483,view,217089,
1433544988015,940608,view,215904,
1433546392021,678582,view,170277,
1433543357969,1287756,view,104540,
1433547294129,485698,view,425504,
1433545466489,710327,view,124193,
1433486038602,535922,view,345944,
1433484994055,424220,view,351916,
1433501708015,981144,view,398756,
1433484825891,974963,view,86096,
1433525364876,439192,view,19456,
1433523682702,732249,view,242548,
1433525687432,439192,view,19456,
1433523481117,474601,view,214189,
1433560399513,1155827,view,455216,
1433559961104,1348296,view,46938,
1433561208029,993089,view,16775,
1433559534609,179314,view,121634,
1433560104020,1348296,view,46938,
1433533668803,443579,view,432894,
1433531803322,628940,view,312728,
1433532399813,719134,view,442384,
1433531399711,737186,view,227781,
1433534040940,350566,view,112277,
1433532693124,85734,view,81916,
1433531025994,634327,view,460188,
1433538766299,1154859,view,117677,
1433542228722,13399,view,348647,
1433538931847,61548,view,460141,
1433539717387,967483,view,456549,
1433538915071,1154859,view,117677,
1433538729546,363296,view,146259,
1433538722996,371257,view,374178,
1433563446427,1173516,view,196797,
1433563502521,356005,view,165676,
1433567189307,1194602,view,460188,
1433565472252,1194602,view,460188,
1433566350220,761298,view,269573,
1433567376926,140006,view,152836,
1433517714375,350566,view,90835,
1433522067935,7818,view,157877,
1433521283462,1176603,view,431740,
1433518695677,378769,view,436552,
1433519655257,776534,view,20388,
1433556932378,1098965,view,200793,
1433554411940,747986,view,271151,
1433556148364,1124531,view,321577,
1433555422591,256367,view,248679,
1433558219979,11662,view,72118,
1433556310215,1105899,view,386857,
1433569555966,155943,view,269140,
1433539616772,866036,view,138915,
1433538991838,1161163,view,117677,
1433540974064,850524,view,309557,
1433541114358,1270146,view,350210,
1433540559205,773901,view,180142,
1433540290822,641181,view,151302,
1433539888205,433583,view,239065,
1433539177099,85734,view,274723,
1433547819241,710327,view,124193,
1433552914447,844618,view,442684,
1433547704448,350566,view,90835,
1433552194455,490316,view,163350,
1433552824002,144117,view,75790,
1433551827854,490316,view,185957,
1433552864721,144117,view,75790,
1433550987704,138131,view,342288,
1433516868528,557405,view,68476,
1433512287373,845282,view,335041,
1433508912639,1172198,view,414460,
1433512610862,1219950,view,263927,
1433517197962,860430,view,364818,
1433538078139,95405,view,106358,
1433537164118,350566,view,366888,
1433537192925,1199687,view,336552,
1433537198117,538736,view,118177,
1433538217834,752593,view,282159,
1433538099627,179939,view,247508,
1433534663909,904294,view,366888,
1433535203523,527307,view,412740,
1433537497879,229157,view,81916,
1433537336553,316850,view,81916,
1433537991009,95405,view,106358,
1433527727750,564930,view,312283,
1433528179408,189975,view,150700,
1433526676149,350566,view,343033,
1433529767524,1129560,view,356452,
1433529488478,350566,view,425920,
1433528796355,85734,view,81916,
1433527107528,256367,view,248679,
1433529378893,1106162,view,188455,
1433485329102,689614,view,235460,
1433487026857,754967,view,20158,
1433485946670,678141,view,197635,
1433485533416,771810,view,395225,
1433485411178,689614,view,235460,
1433486236326,1263954,view,253156,
1433486496498,944511,view,174778,
1433485472852,748052,view,214892,
1433486275630,414589,view,290402,
1433487309101,590239,view,426398,
1433487267021,611251,view,2836,
1433485185990,689614,view,235460,
1433489820779,443943,view,422525,
1433500794547,407833,view,172528,
1433505745283,607077,view,295785,
1433523902273,50469,view,227781,
1433558994235,1156844,view,18653,
1433561762198,1295815,view,271151,
1433558734174,607077,view,295785,
1433558815556,839928,view,203022,
1433559493628,716510,view,116206,
1433560422058,1165025,view,410266,
1433559483577,611053,view,63119,
1433560448976,716510,view,95426,
1433531147548,1154859,view,117677,
1433532967712,229157,view,81916,
1433531423008,1093035,view,428257,
1433531305160,1171509,view,161883,
1433531157456,1072516,view,27897,
1433531123178,623312,view,341012,
1433544319332,940608,view,96545,
1433547107486,923131,view,158603,
1433545645526,355228,view,454771,
1433544730402,940608,view,390242,
1433546624170,495257,view,455935,
1433547290799,923131,view,158603,
1433546289874,82311,view,354151,
1433543297334,483727,view,225161,
1433546761737,678582,view,255316,
1433546961188,923131,view,158603,
1433547467970,95405,view,160928,
1433544758645,664434,view,174778,
1433545972880,716510,view,95426,
1433565784761,1280638,view,123833,
1433517779631,1086719,view,440248,
1433521299314,542810,view,177695,
1433520991748,378769,view,436552,
1433519534511,318892,view,138546,
1433521273895,1362106,view,441641,
1433519357278,506576,view,296289,
1433520813533,802334,view,428556,
1433555943991,58405,view,290999,
1433553992629,1370399,view,362606,
1433554136918,1161163,view,362606,
1433555844068,741671,view,203205,
1433568981070,1392565,view,331054,
1433526615836,1148153,view,235114,
1433526769206,708145,view,455938,
1433529526418,599575,view,391728,
1433529535257,54489,view,312728,
1433526715534,259405,view,81916,
1433529153917,38015,view,460188,
1433529748722,1129560,view,107838,
1433530269528,256367,view,248679,
1433536418401,1298582,view,276147,
1433535498037,1125188,view,174264,
1433536851793,1399413,view,386930,
1433536952636,427563,view,459506,
1433535310680,527307,view,153948,
1433535842804,884221,view,12765,
1433535449397,638482,view,104651,
1433535543823,1022400,view,253156,
1433538876696,1161163,view,117677,
1433541581594,316548,view,189751,
1433542027097,960145,view,381941,
1433540875537,590335,view,24391,
1433538756667,253372,view,37270,
1433542787536,1094579,view,182067,
1433511179004,11161,view,48615,
1433515527941,710900,view,354151,
1433513173559,166173,view,105430,
1433516463501,30163,view,2861,
1433510265839,1161507,view,409253,
1433512010555,786360,view,2785,
1433505781692,256367,view,248679,
1433507246099,1161507,view,327288,
1433484695446,689614,view,235460,
1433484204505,1344371,view,335041,
1433501665818,334773,view,57225,
1433524172700,409324,view,422671,
1433523474582,636213,view,391472,
1433522678476,221241,view,182075,
1433525909981,350566,view,441617,
1433523373486,1176978,view,72196,
1433523802409,885746,view,189334,
1433526435143,819424,view,299030,
1433526118521,1290523,view,68339,
1433547640113,867163,view,68390,
1433548282797,1313381,view,401974,
1433551147276,138131,view,342288,
1433552724893,1161163,view,331517,
1433560939796,468252,view,152134,
1433559050767,1156844,view,18653,
1433562780040,917835,view,235771,
1433559867395,1382276,view,80941,
1433560428438,502828,view,85928,
1433560516138,1060706,view,363007,
1433563343760,1173516,view,196797,
1433530952882,1128960,view,146448,
1433531379799,718960,view,428257,
1433532668268,468309,view,167220,
1433534077685,860826,view,12765,
1433531016167,1093035,view,343033,
1433531120788,1072516,view,214054,
1433533342629,1092687,view,425581,
1433543132592,77659,view,243949,
1433546419402,923131,view,158603,
1433545157935,710327,view,124193,
1433543232149,694626,view,148560,
1433545622217,228733,view,230005,
1433545369414,444357,view,320845,
1433545414350,710327,view,124193,
1433566884809,564203,view,342357,
1433566843245,564203,view,342357,
1433568149283,184284,view,427238,
1433566824101,356005,view,313104,
1433564796162,356005,view,165676,
1433563475572,356005,view,178174,
1433521899807,1104962,view,22623,
1433521927352,1104962,view,22623,
1433556817199,1370399,view,362606,
1433557545286,190251,view,464541,
1433556958843,1370399,view,362606,
1433569740727,1039483,view,281480,
1433541994847,13399,view,348647,
1433538763256,158095,view,328613,
1433540005682,1167930,view,235460,
1433542554569,940608,view,96545,
1433541953886,891122,view,440646,
1433540990185,1270146,view,350210,
1433551609109,1210904,view,331517,
1433551802921,490316,view,185957,
1433552405398,1231368,view,366888,
1433528354543,1273284,view,367644,
1433528605310,1406417,view,428257,
1433526593270,1148153,view,374178,
1433529900085,960585,view,123998,
1433510228054,1161507,view,409253,
1433516615767,321726,view,202170,
1433537051186,878635,view,419128,
1433537235900,884221,view,12765,
1433537340843,256367,view,248679,
1433535633621,386849,view,171785,
1433538109484,752593,view,281377,
1433534869317,746939,view,130113,
1433537020153,1048029,view,319648,
1433534584856,1072516,view,27897,
1433535561049,1386940,view,81916,
1433534658220,350566,view,177536,
1433536396232,1298582,view,276147,
1433534789818,531661,view,485,
1433500749212,407833,view,172528,
1433484553162,1086719,view,440248,
1433486275599,983395,view,398756,
1433486511687,1263954,view,138915,
1433490136641,495426,view,7249,
1433523893194,99830,view,388329,
1433525247602,85734,view,81916,
1433525699840,86669,view,343033,
1433525492785,528985,view,432230,
1433525529620,439192,view,19456,
1433524991627,1071682,view,96460,
1433523398552,885746,view,189334,
1433525157089,475172,view,19752,
1433524273566,397947,view,414460,
1433523683403,885746,view,255604,
1433526011570,350566,view,441617,
1433562714351,917835,view,235771,
1433560376593,1165025,view,410266,
1433560857195,468252,view,106279,
